,code,start_date,end_date,trader_name,trader_amount,type
171018,600103.SH,,20170705,华泰证券股份有限公司舟山解放东路证券营业部,12003300.0,02
171022,600103.SH,,20170705,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,15730479.0,02
171026,002590.SZ,,20170705,华泰证券股份有限公司扬州宝应叶挺东路证券营业部,15778741.0,02
171038,601011.SH,,20170705,华泰证券股份有限公司舟山解放东路证券营业部,14312001.0,02
171045,601011.SH,,20170705,华泰证券股份有限公司孝感长征路证券营业部,14250994.0,02
171056,300127.SZ,,20170705,华泰证券股份有限公司徐州建国西路证券营业部,5639720.0,02
171060,002007.SZ,,20170705,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,119078844.67,02
171122,600370.SH,,20170705,华泰证券股份有限公司江阴分公司,3223221.0,02
171123,600370.SH,,20170705,华泰证券股份有限公司江阴分公司,3210296.5,02
171126,600370.SH,,20170705,华泰证券股份有限公司西安文艺北路证券营业部,3906995.0,02
171218,000915.SZ,,20170706,华泰证券股份有限公司扬中扬子中路证券营业部,12389869.0,02
171262,000916.SZ,,20170706,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,30168897.0,02
171307,300589.SZ,,20170706,华泰证券股份有限公司江阴分公司,4455152.0,02
171309,600130.SH,,20170706,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,13206173.0,02
171317,600130.SH,,20170706,华泰证券股份有限公司成都蜀金路证券营业部,10707443.42,02
171336,002161.SZ,,20170706,华泰证券股份有限公司宁波柳汀街证券营业部,18452234.12,02
171352,600139.SH,,20170706,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,18623759.0,02
171360,000656.SZ,,20170706,华泰证券股份有限公司武汉首义路证券营业部,41892194.0,02
171378,002886.SZ,,20170706,华泰证券股份有限公司湖南分公司,2334276.0,02
171405,603938.SH,20170704,20170706,华泰证券股份有限公司常熟金沙江路证券营业部,49200.0,05
171418,300657.SZ,,20170706,华泰证券股份有限公司成都晋阳路证券营业部,11430914.0,02
171429,300633.SZ,,20170706,华泰证券股份有限公司成都南一环路第二证券营业部,15454257.0,"02,04"
171458,002877.SZ,20170704,20170706,华泰证券股份有限公司青岛宁夏路证券营业部,22875555.51,05
171468,300490.SZ,,20170706,华泰证券股份有限公司浙江分公司,4401408.0,02
171486,300663.SZ,,20170706,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,8269020.85,"02,04"
171501,300490.SZ,,20170706,华泰证券股份有限公司上海徐汇区天钥桥路证券营业部,5370436.0,02
171543,000591.SZ,,20170706,华泰证券股份有限公司常州和平北路证券营业部,10735158.8,02
171570,300619.SZ,,20170707,华泰证券股份有限公司广州番禺东环路证券营业部,6377099.0,02
171572,300619.SZ,,20170707,华泰证券股份有限公司上海澳门路证券营业部,4310995.0,02
171611,603286.SH,20170705,20170707,华泰证券股份有限公司无锡解放西路证券营业部,46730.0,05
171642,300572.SZ,20170705,20170707,华泰证券股份有限公司上海武定路证券营业部,4115700.0,05
171648,300572.SZ,20170705,20170707,华泰证券股份有限公司郑州经三路证券营业部,3897303.0,05
171667,002842.SZ,,20170707,华泰证券股份有限公司重庆春晖路证券营业部,8076466.74,02
171670,002842.SZ,,20170707,华泰证券股份有限公司深圳泰然路证券营业部,7393838.0,02
171671,002842.SZ,20170705,20170707,华泰证券股份有限公司常熟金沙江路证券营业部,20369322.0,05
171686,002848.SZ,,20170707,华泰证券股份有限公司苏州人民路证券营业部,8621869.0,02
171721,002886.SZ,20170705,20170707,华泰证券股份有限公司湖南分公司,2334276.0,05
171725,002848.SZ,,20170707,华泰证券股份有限公司苏州吴中大道证券营业部,7430644.0,02
171732,300562.SZ,,20170707,华泰证券股份有限公司广州体育东路证券营业部,16397578.2,02
171743,300633.SZ,20170705,20170707,华泰证券股份有限公司成都南一环路第二证券营业部,31403627.76,05
171747,002853.SZ,,20170707,华泰证券股份有限公司上海澳门路证券营业部,7919873.0,02
171755,002642.SZ,,20170707,华泰证券股份有限公司上海黄河路证券营业部,11261012.0,02
171766,002497.SZ,,20170707,华泰证券股份有限公司无锡分公司,25412263.0,02
171773,300575.SZ,,20170707,华泰证券股份有限公司深圳泰然路证券营业部,9727406.3,02
171785,300618.SZ,,20170707,华泰证券股份有限公司无锡分公司,17534299.0,02
171787,300618.SZ,20170705,20170707,华泰证券股份有限公司南京长江路证券营业部,97233369.7,05
171788,300618.SZ,,20170707,华泰证券股份有限公司南京长江路证券营业部,35256583.6,02
171789,300618.SZ,20170705,20170707,华泰证券股份有限公司上海武定路证券营业部,72888315.92,05
171790,300618.SZ,,20170707,华泰证券股份有限公司上海武定路证券营业部,34589441.76,02
171803,002497.SZ,20170705,20170707,华泰证券股份有限公司成都南一环路第二证券营业部,58012690.0,05
171811,300589.SZ,20170705,20170707,华泰证券股份有限公司江阴分公司,7345066.68,05
171830,000831.SZ,,20170707,华泰证券股份有限公司北京月坛南街证券营业部,6316579.0,02
171838,600516.SH,20170705,20170707,华泰证券股份有限公司合肥创新大道证券营业部,45684842.02,05
171854,600259.SH,20170705,20170707,华泰证券股份有限公司上海澳门路证券营业部,102232374.64,05
171855,600259.SH,20170705,20170707,华泰证券股份有限公司上海澳门路证券营业部,29090525.78,05
171867,002853.SZ,,20170707,华泰证券股份有限公司北京西三环北路证券营业部,7008316.0,02
171894,000672.SZ,,20170707,华泰证券股份有限公司南通姚港路证券营业部,6279765.0,02
171895,000672.SZ,,20170707,华泰证券股份有限公司厦门厦禾路证券营业部,10814286.0,02
171900,300666.SZ,,20170707,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,19859272.5,02
171901,300666.SZ,20170705,20170707,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,19859272.5,05
171919,000758.SZ,,20170707,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,15862964.0,02
171933,603331.SH,,20170707,华泰证券股份有限公司上海国宾路证券营业部,16790.0,02
171941,002881.SZ,,20170707,华泰证券股份有限公司广州体育东路证券营业部,7516201.26,"04,07"
171942,002881.SZ,20170707,20170707,华泰证券股份有限公司广州体育东路证券营业部,7516201.26,"04,07"
171943,002881.SZ,20170705,20170707,华泰证券股份有限公司广州体育东路证券营业部,7516201.26,05
171953,002881.SZ,20170705,20170707,华泰证券股份有限公司深圳益田路营业部,5184918.09,05
171954,002881.SZ,,20170707,华泰证券股份有限公司深圳益田路营业部,5168178.09,"04,07"
171955,002881.SZ,20170707,20170707,华泰证券股份有限公司深圳益田路营业部,5168178.09,"04,07"
172009,002885.SZ,,20170707,华泰证券股份有限公司深圳后海阿里云大厦证券营业部,7997838.0,"02,04"
172010,002885.SZ,20170707,20170707,华泰证券股份有限公司深圳后海阿里云大厦证券营业部,7997838.0,07
172011,002885.SZ,20170705,20170707,华泰证券股份有限公司深圳后海阿里云大厦证券营业部,7997838.0,05
172059,000916.SZ,,20170707,华泰证券股份有限公司北京雍和宫证券营业部,37235865.3,02
172060,000916.SZ,20170705,20170707,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,76739132.7,05
172061,000916.SZ,,20170707,华泰证券股份有限公司南京解放路证券营业部,21933177.34,02
172077,603286.SH,,20170710,华泰证券股份有限公司南京长江路证券营业部,40395.0,02
172085,603505.SH,,20170710,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,12236844.53,02
172088,603505.SH,,20170710,华泰证券股份有限公司永嘉阳光大道证券营业部,10806810.0,02
172132,300571.SZ,20170707,20170710,华泰证券股份有限公司上海牡丹江路证券营业部,31139692.0,05
172163,002418.SZ,,20170710,华泰证券股份有限公司常熟金沙江路证券营业部,13309020.0,02
172171,300609.SZ,,20170710,华泰证券股份有限公司浙江分公司,16086280.0,02
172173,300609.SZ,,20170710,华泰证券股份有限公司深圳深南大道证券营业部,1543220.0,02
172205,300526.SZ,,20170710,华泰证券股份有限公司徐州建国西路证券营业部,5984033.0,02
172229,300662.SZ,,20170710,华泰证券股份有限公司扬州宝应叶挺东路证券营业部,17153005.58,"02,04"
172246,600171.SH,,20170710,华泰证券股份有限公司江阴分公司,10703639.5,02
172263,002865.SZ,,20170710,华泰证券股份有限公司上海武定路证券营业部,4347358.0,02
172273,002161.SZ,20170706,20170710,华泰证券股份有限公司台州中心大道证券营业部,26958913.0,05
172274,002161.SZ,,20170710,华泰证券股份有限公司台州中心大道证券营业部,26267923.0,02
172278,002161.SZ,,20170710,华泰证券股份有限公司扬州宝应叶挺东路证券营业部,18046279.47,02
172290,002161.SZ,20170706,20170710,华泰证券股份有限公司成都蜀金路证券营业部,45321107.27,05
172291,002161.SZ,,20170710,华泰证券股份有限公司成都蜀金路证券营业部,24634504.92,02
172351,002158.SZ,,20170710,华泰证券股份有限公司苏州现代大道证券营业部,40854018.51,02
172354,002158.SZ,,20170710,华泰证券股份有限公司上海武定路证券营业部,19217980.6,02
172356,002158.SZ,,20170710,华泰证券股份有限公司孝感长征路证券营业部,13093832.78,02
172372,603078.SH,,20170710,华泰证券股份有限公司绍兴府山证券营业部,6459910.6,02
172376,603078.SH,,20170710,华泰证券股份有限公司宜都清江大道证券营业部,3518749.0,02
172386,603335.SH,,20170710,华泰证券股份有限公司广州天河东路证券营业部,39728904.7,"03,04"
172397,600581.SH,20170706,20170710,华泰证券股份有限公司苏州人民路证券营业部,42261506.0,05
172426,002510.SZ,,20170710,华泰证券股份有限公司南通环城西路证券营业部,24656063.94,02
172451,000695.SZ,,20170710,华泰证券股份有限公司深圳侨香路证券营业部,2168605.0,02
172477,002881.SZ,,20170710,华泰证券股份有限公司深圳益田路营业部,4571818.0,"02,04"
172526,000510.SZ,,20170710,华泰证券股份有限公司舟山解放东路证券营业部,15445047.0,02
172533,603286.SH,20170710,20170711,华泰证券股份有限公司上海长宁区仙霞路证券营业部,9119560.0,05
172582,603286.SH,20170710,20170711,华泰证券股份有限公司上海武定路证券营业部,13321841.9,05
172584,603286.SH,20170710,20170711,华泰证券股份有限公司上海共和新路证券营业部,10889728.04,05
172620,300415.SZ,,20170711,华泰证券股份有限公司南京长江路证券营业部,25243577.81,02
172629,603616.SH,,20170711,华泰证券股份有限公司南京中山北路第二证券营业部,5468622.0,02
172630,603616.SH,,20170711,华泰证券股份有限公司南京中山北路第二证券营业部,4736013.0,02
172650,300670.SZ,,20170711,华泰证券股份有限公司武汉首义路证券营业部,27860.0,02
172715,001872.SZ,,20170711,华泰证券股份有限公司南京鱼市街证券营业部,19592545.0,02
172719,001872.SZ,,20170711,华泰证券股份有限公司上海武定路证券营业部,8593399.32,02
172740,300080.SZ,,20170711,华泰证券股份有限公司青岛宁夏路证券营业部,9962304.14,02
172759,300592.SZ,,20170711,华泰证券股份有限公司扬州文昌西路证券营业部,1617864.0,02
172761,300592.SZ,,20170711,华泰证券股份有限公司无锡解放西路证券营业部,2680583.48,02
172771,002161.SZ,,20170711,华泰证券股份有限公司扬中扬子中路证券营业部,4352000.0,02
172789,300618.SZ,,20170711,华泰证券股份有限公司南京长江路证券营业部,15632866.0,02
172833,603331.SH,,20170711,华泰证券股份有限公司上海长宁区仙霞路证券营业部,1234399.36,02
172858,002499.SZ,,20170711,华泰证券股份有限公司南京中山北路第二证券营业部,15342082.0,02
172862,300080.SZ,,20170711,华泰证券股份有限公司上海浦东新区妙境路证券营业部,8094800.0,02
172865,300080.SZ,,20170711,华泰证券股份有限公司北京月坛南街证券营业部,9744286.42,02
172888,000837.SZ,,20170711,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,17866518.0,02
172928,000912.SZ,,20170711,华泰证券股份有限公司海门解放中路证券营业部,14497781.0,02
172943,603933.SH,,20170711,华泰证券股份有限公司成都蜀金路证券营业部,38720.0,02
172946,603305.SH,,20170711,华泰证券股份有限公司上海武定路证券营业部,17830.0,02
172949,603305.SH,,20170711,华泰证券股份有限公司宜昌西陵一路证券营业部,17830.0,02
172964,603933.SH,20170710,20170711,华泰证券股份有限公司成都蜀金路证券营业部,38720.0,05
172975,000916.SZ,,20170711,华泰证券股份有限公司南京解放路证券营业部,12896760.23,02
172978,000916.SZ,,20170711,华泰证券股份有限公司南京中山北路证券营业部,8402629.0,02
172985,000615.SZ,,20170711,华泰证券股份有限公司南通通州人民路证券营业部,7265860.0,02
172990,000916.SZ,,20170711,华泰证券股份有限公司上海武定路证券营业部,21735601.5,02
173043,000916.SZ,,20170712,华泰证券股份有限公司北京雍和宫证券营业部,37130988.75,02
173047,000916.SZ,,20170712,华泰证券股份有限公司湖南分公司,30701746.9,02
173063,300667.SZ,,20170712,华泰证券股份有限公司上海浦东新区妙境路证券营业部,6573065.5,"02,04"
173070,300667.SZ,,20170712,华泰证券股份有限公司江阴分公司,4287024.8,"02,04"
173097,002291.SZ,20170710,20170712,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,21337574.54,05
173107,002407.SZ,,20170712,华泰证券股份有限公司无锡苏锡路证券营业部,18973360.0,02
173109,002407.SZ,,20170712,华泰证券股份有限公司泰州分公司,11289179.0,02
173117,002350.SZ,,20170712,华泰证券股份有限公司合肥长江东大街证券营业部,9610183.2,02
173126,000702.SZ,,20170712,华泰证券股份有限公司上海武定路证券营业部,20098911.2,02
173140,000762.SZ,,20170712,华泰证券股份有限公司厦门厦禾路证券营业部,11604419.99,02
173165,603331.SH,20170711,20170712,华泰证券股份有限公司上海长宁区仙霞路证券营业部,1234399.36,05
173169,000762.SZ,,20170712,华泰证券股份有限公司太原体育路证券营业部,8440907.96,02
173193,300093.SZ,,20170712,华泰证券股份有限公司广州天河东路证券营业部,11756504.0,02
173224,002582.SZ,,20170712,华泰证券股份有限公司上海徐汇区天钥桥路证券营业部,32982593.26,02
173235,300113.SZ,,20170712,华泰证券股份有限公司武汉首义路证券营业部,13781590.0,02
173252,002709.SZ,,20170712,华泰证券股份有限公司绍兴府山证券营业部,27709442.32,02
173264,300056.SZ,,20170712,华泰证券股份有限公司北京广渠门内大街证券营业部,14564623.0,02
173344,300543.SZ,,20170712,华泰证券股份有限公司盐城分公司,238290.0,02
173350,300670.SZ,,20170712,华泰证券股份有限公司深圳益田路营业部,3633462.81,"04,07"
173351,300670.SZ,20170712,20170712,华泰证券股份有限公司深圳益田路营业部,3633462.81,"04,07"
173352,300670.SZ,20170711,20170712,华泰证券股份有限公司深圳益田路营业部,3633462.81,05
173353,300670.SZ,,20170712,华泰证券股份有限公司上海武定路证券营业部,5403836.6,"04,07"
173354,300670.SZ,20170712,20170712,华泰证券股份有限公司上海武定路证券营业部,5403836.6,"04,07"
173355,300670.SZ,20170711,20170712,华泰证券股份有限公司上海武定路证券营业部,5403836.6,05
173375,300670.SZ,,20170712,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,5062364.02,"04,07"
173376,300670.SZ,20170712,20170712,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,5062364.02,"04,07"
173377,300670.SZ,20170711,20170712,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,5062364.02,05
173406,300374.SZ,,20170712,华泰证券股份有限公司扬州宝应叶挺东路证券营业部,5115714.0,02
173412,300374.SZ,,20170712,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,8870983.0,02
173453,300510.SZ,,20170712,华泰证券股份有限公司重庆春晖路证券营业部,7360206.0,02
173468,002809.SZ,,20170712,华泰证券股份有限公司南通海安长江中路证券营业部,1786773.0,02
173546,300673.SZ,,20170713,华泰证券股份有限公司厦门厦禾路证券营业部,19465.0,02
173547,300673.SZ,20170712,20170713,华泰证券股份有限公司厦门厦禾路证券营业部,19465.0,05
173551,002861.SZ,,20170713,华泰证券股份有限公司沈阳大西路证券营业部,6903763.0,02
173583,600326.SH,20170711,20170713,华泰证券股份有限公司南京中山北路第二证券营业部,75167566.0,05
173584,600326.SH,,20170713,华泰证券股份有限公司南京中山北路第二证券营业部,75006542.0,02
173610,600326.SH,,20170713,华泰证券股份有限公司南京分公司,12927545.6,02
173618,300543.SZ,,20170713,华泰证券股份有限公司徐州建国西路证券营业部,118638.0,02
173667,603938.SH,,20170713,华泰证券股份有限公司广州云城西路证券营业部,4033980.36,"02,04"
173672,000812.SZ,,20170713,华泰证券股份有限公司无锡解放西路证券营业部,6380574.0,02
173688,300657.SZ,,20170713,华泰证券股份有限公司上海共和新路证券营业部,5536455.9,02
173703,300056.SZ,,20170713,华泰证券股份有限公司启东人民中路证券营业部,4537879.84,02
173726,002642.SZ,,20170713,华泰证券股份有限公司上海黄河路证券营业部,17418620.25,02
173732,300215.SZ,,20170713,华泰证券股份有限公司深圳彩田路证券营业部,3075803.0,02
173734,300215.SZ,,20170713,华泰证券股份有限公司常州东横街证券营业部,2669268.0,02
173744,002497.SZ,,20170713,华泰证券股份有限公司徐州建国西路证券营业部,31423856.34,02
173746,002497.SZ,,20170713,华泰证券股份有限公司扬州文昌中路证券营业部,33795680.0,02
173759,002886.SZ,,20170713,华泰证券股份有限公司上海武定路证券营业部,3348029.6,"02,04"
173760,002886.SZ,20170713,20170713,华泰证券股份有限公司上海武定路证券营业部,3348029.6,07
173763,002886.SZ,,20170713,华泰证券股份有限公司湖南分公司,2709178.0,"02,04"
173764,002886.SZ,20170713,20170713,华泰证券股份有限公司湖南分公司,2709178.0,07
173793,000777.SZ,,20170713,华泰证券股份有限公司哈尔滨西十六道街证券营业部,4287378.0,02
173805,002175.SZ,,20170713,华泰证券股份有限公司上海黄浦区来福士广场证券营业部,249106.0,02
173807,600103.SH,,20170713,华泰证券股份有限公司厦门厦禾路证券营业部,9835317.0,02
173834,600103.SH,,20170713,华泰证券股份有限公司天津勤俭道证券营业部,2700424.0,02
173846,002827.SZ,20170712,20170713,华泰证券股份有限公司成都郫县犀浦天府大道证券营业部,7388629.0,05
173847,002827.SZ,,20170713,华泰证券股份有限公司成都郫县犀浦天府大道证券营业部,7361459.0,02
173852,002827.SZ,,20170713,华泰证券股份有限公司广州番禺东环路证券营业部,5638959.0,02
173867,000985.SZ,,20170713,华泰证券股份有限公司长春自由大路证券营业部,2898763.0,02
173880,002513.SZ,,20170713,华泰证券股份有限公司南京汉中门大街证券营业部,117120.0,02
173903,002885.SZ,,20170713,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,14724752.0,"02,04"
173925,603366.SH,,20170713,华泰证券股份有限公司成都蜀金路证券营业部,5613831.1,02
173936,000916.SZ,,20170713,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,74855127.07,03
173941,000916.SZ,,20170713,华泰证券股份有限公司深圳海德三道证券营业部,50228281.0,03
173968,002761.SZ,,20170714,华泰证券股份有限公司杭州求是路证券营业部,3860963.0,02
173971,300672.SZ,,20170714,华泰证券股份有限公司常州和平北路证券营业部,7385.0,02
174014,300543.SZ,20170712,20170714,华泰证券股份有限公司南京汉中门大街证券营业部,833721.0,05
174017,300543.SZ,20170712,20170714,华泰证券股份有限公司镇江丹徒谷阳大道证券营业部,1872792.0,05
174063,300571.SZ,,20170714,华泰证券股份有限公司上海武定路证券营业部,6137044.0,"02,04"
174065,300571.SZ,,20170714,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,6464995.0,"02,04"
174113,002802.SZ,,20170714,华泰证券股份有限公司扬州宝应叶挺东路证券营业部,2940527.0,02
174141,603330.SH,,20170714,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,1577183.0,02
174182,002457.SZ,,20170714,华泰证券股份有限公司常熟金沙江路证券营业部,1659004.0,02
174301,000666.SZ,,20170714,华泰证券股份有限公司北京雍和宫证券营业部,22656678.0,02
174340,603757.SH,20170712,20170714,华泰证券股份有限公司广州环市东路证券营业部,314198.64,05
174359,002030.SZ,,20170714,华泰证券股份有限公司杭州解放东路证券营业部,7787011.08,02
174361,002030.SZ,,20170714,华泰证券股份有限公司南京广州路证券营业部,10786253.22,02
174375,002513.SZ,,20170714,华泰证券股份有限公司姜堰东大街证券营业部,527200.0,02
174383,300196.SZ,,20170714,华泰证券股份有限公司南京中华路证券营业部,19286128.37,02
174384,300196.SZ,,20170714,华泰证券股份有限公司郑州玉凤路证券营业部,5663616.0,02
174394,603933.SH,,20170714,华泰证券股份有限公司湖南分公司,30673606.86,"02,04"
174395,603933.SH,20170712,20170714,华泰证券股份有限公司湖南分公司,30673606.86,05
174413,603933.SH,,20170714,华泰证券股份有限公司南京中山北路证券营业部,14851361.84,"02,04"
174414,603933.SH,20170712,20170714,华泰证券股份有限公司南京中山北路证券营业部,14851361.84,05
174444,000887.SZ,,20170714,华泰证券股份有限公司上海分公司,199904301.0,02
174450,300671.SZ,,20170714,华泰证券股份有限公司徐州建国西路证券营业部,22770.0,02
174451,300671.SZ,20170713,20170714,华泰证券股份有限公司徐州建国西路证券营业部,22770.0,05
174454,300671.SZ,,20170714,华泰证券股份有限公司杭州求是路证券营业部,157113.0,02
174455,300671.SZ,20170713,20170714,华泰证券股份有限公司杭州求是路证券营业部,157113.0,05
174458,603789.SH,20170714,20170717,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,6784817.0,05
174487,300676.SZ,,20170717,华泰证券股份有限公司伊宁市解放西路证券营业部,10800.0,02
174489,300676.SZ,,20170717,华泰证券股份有限公司徐州建国西路证券营业部,10800.0,02
174518,603519.SH,,20170717,华泰证券股份有限公司厦门厦禾路证券营业部,1114071.0,03
174547,300518.SZ,20170713,20170717,华泰证券股份有限公司成都蜀金路证券营业部,13918317.54,05
174559,000526.SZ,,20170717,华泰证券股份有限公司上海武定路证券营业部,340410.0,02
174565,000526.SZ,,20170717,华泰证券股份有限公司汉川仙女大道证券营业部,463606.0,02
174588,002884.SZ,,20170717,华泰证券股份有限公司武汉新华路证券营业部,8547527.0,"02,04"
174589,002884.SZ,20170714,20170717,华泰证券股份有限公司武汉新华路证券营业部,8547527.0,05
174613,002802.SZ,20170714,20170717,华泰证券股份有限公司无锡解放西路证券营业部,6070828.0,05
174614,002802.SZ,,20170717,华泰证券股份有限公司无锡解放西路证券营业部,5354245.0,"02,04"
174649,002457.SZ,20170713,20170717,华泰证券股份有限公司青岛宁夏路证券营业部,11183024.0,05
174665,002307.SZ,,20170717,华泰证券股份有限公司上海武定路证券营业部,7668206.0,03
174668,002307.SZ,,20170717,华泰证券股份有限公司湖南分公司,8940580.0,03
174702,603335.SH,20170713,20170717,华泰证券股份有限公司武汉新华路证券营业部,6510072.5,05
174735,002234.SZ,,20170717,华泰证券股份有限公司湖南分公司,11770114.0,03
174768,300649.SZ,20170714,20170717,华泰证券股份有限公司上海澳门路证券营业部,25110801.0,05
174769,300649.SZ,,20170717,华泰证券股份有限公司上海澳门路证券营业部,25039506.0,"02,04"
174772,300649.SZ,,20170717,华泰证券股份有限公司沈阳大西路证券营业部,45530652.0,"02,04"
174773,300649.SZ,20170714,20170717,华泰证券股份有限公司沈阳大西路证券营业部,45530652.0,05
174803,000736.SZ,,20170717,华泰证券股份有限公司姜堰东大街证券营业部,1364959.0,03
174812,000736.SZ,,20170717,华泰证券股份有限公司深圳泰然路证券营业部,1037080.0,03
174814,000509.SZ,,20170717,华泰证券股份有限公司无锡解放西路证券营业部,4977710.0,02
174827,000514.SZ,,20170717,华泰证券股份有限公司上海武定路证券营业部,4596735.64,03
174830,000514.SZ,,20170717,华泰证券股份有限公司上海共和新路证券营业部,2845324.0,03
174908,002429.SZ,,20170717,华泰证券股份有限公司厦门厦禾路证券营业部,11261682.5,02
174930,603305.SH,20170714,20170717,华泰证券股份有限公司客户资产管理部,107114.4,05
174944,603595.SH,20170714,20170717,华泰证券股份有限公司上海浦东新区福山路证券营业部,61952.44,05
174961,600191.SH,,20170717,华泰证券股份有限公司扬州文昌中路证券营业部,12277802.0,02
175005,000007.SZ,,20170718,华泰证券股份有限公司上海黄浦区来福士广场证券营业部,4493570.0,03
175009,000007.SZ,,20170718,华泰证券股份有限公司福州六一中路证券营业部,5456670.94,03
175027,300671.SZ,20170717,20170718,华泰证券股份有限公司深圳益田路营业部,10493045.72,05
175028,300671.SZ,,20170718,华泰证券股份有限公司深圳益田路营业部,10480520.72,"02,04"
175029,300671.SZ,20170718,20170718,华泰证券股份有限公司深圳益田路营业部,10480520.72,07
175107,300176.SZ,,20170718,华泰证券股份有限公司南京中央路第三证券营业部,1798083.0,02
175139,002575.SZ,,20170718,华泰证券股份有限公司深圳高新南一道证券营业部,2482434.0,03
175182,000672.SZ,,20170718,华泰证券股份有限公司上海武定路证券营业部,9455793.91,02
175212,002234.SZ,,20170718,华泰证券股份有限公司无锡解放北路证券营业部,6902075.88,02
175215,002234.SZ,,20170718,华泰证券股份有限公司湖南分公司,12391420.0,02
175220,002175.SZ,,20170718,华泰证券股份有限公司南京汉中门大街证券营业部,5453693.0,02
175226,002175.SZ,,20170718,华泰证券股份有限公司南京中华路证券营业部,5865337.0,02
175246,300350.SZ,,20170718,华泰证券股份有限公司成都郫县犀浦天府大道证券营业部,5696459.0,02
175269,000628.SZ,,20170718,华泰证券股份有限公司上海澳门路证券营业部,7783893.0,02
175274,002636.SZ,,20170718,华泰证券股份有限公司绍兴府山证券营业部,19595167.66,02
175291,300391.SZ,,20170718,华泰证券股份有限公司上海长宁区仙霞路证券营业部,2090447.0,03
175300,300391.SZ,,20170718,华泰证券股份有限公司成都南一环路第二证券营业部,5728762.68,03
175320,300215.SZ,,20170718,华泰证券股份有限公司深圳彩田路证券营业部,3341568.0,02
175331,603991.SH,,20170718,华泰证券股份有限公司如皋福寿路证券营业部,1178480.0,02
175337,002675.SZ,,20170718,华泰证券股份有限公司深圳分公司,9240000.0,02
175349,600354.SH,,20170718,华泰证券股份有限公司无锡解放北路证券营业部,15002871.0,02
175356,600354.SH,,20170718,华泰证券股份有限公司成都南一环路第二证券营业部,50354040.0,02
175372,002802.SZ,,20170718,华泰证券股份有限公司无锡解放西路证券营业部,4833267.31,"02,04"
175376,002802.SZ,,20170718,华泰证券股份有限公司广州番禺东环路证券营业部,5837819.0,"02,04"
175379,002802.SZ,,20170718,华泰证券股份有限公司孝感长征路证券营业部,8572564.0,"02,04"
175420,000971.SZ,,20170718,华泰证券股份有限公司湖南分公司,3784282.98,02
175425,601101.SH,,20170718,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,10384100.0,02
175464,603029.SH,20170714,20170718,华泰证券股份有限公司合肥长江东大街证券营业部,3847662.0,05
175465,603029.SH,,20170718,华泰证券股份有限公司合肥长江东大街证券营业部,3832380.0,03
175504,603909.SH,,20170718,华泰证券股份有限公司上海长宁区仙霞路证券营业部,2057380.0,02
175516,603909.SH,,20170718,华泰证券股份有限公司昆山黑龙江北路证券营业部,2015435.0,02
175525,300510.SZ,,20170718,华泰证券股份有限公司重庆春晖路证券营业部,12050400.84,03
175530,300510.SZ,,20170718,华泰证券股份有限公司福州六一中路证券营业部,7536919.5,03
175550,300676.SZ,20170717,20170718,华泰证券股份有限公司沈阳大西路证券营业部,55170.72,05
175571,000612.SZ,,20170719,华泰证券股份有限公司无锡解放北路证券营业部,15061439.0,02
175586,300676.SZ,,20170719,华泰证券股份有限公司上海武定路证券营业部,13070.0,02
175597,300433.SZ,,20170719,华泰证券股份有限公司北京西三环北路证券营业部,31588400.83,02
175598,300433.SZ,,20170719,华泰证券股份有限公司上海武定路证券营业部,9039073.0,02
175611,000807.SZ,,20170719,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,46318099.85,02
175634,600531.SH,,20170719,华泰证券股份有限公司无锡解放北路证券营业部,15023649.0,02
175637,600531.SH,,20170719,华泰证券股份有限公司北京广渠门内大街证券营业部,25056620.0,02
175640,002817.SZ,,20170719,华泰证券股份有限公司上海长宁区仙霞路证券营业部,2505596.76,02
175672,000034.SZ,,20170719,华泰证券股份有限公司上海黄浦区来福士广场证券营业部,136689.0,02
175674,000034.SZ,20170718,20170719,华泰证券股份有限公司深圳深南大道证券营业部,3917508.83,05
175675,000034.SZ,,20170719,华泰证券股份有限公司深圳深南大道证券营业部,3915307.83,02
